Unnamed: 0,date,lat,lon,panoID,probability ,wall,building,sky,greenery,terrain type ,vehicles,path ,person,fence,signboard,pole,bicycle
2505,2023-02,44.47614698776071,11.41811293471744,CAoSLEFGMVFpcE40eE8yYmRXLTBkaTdPeHZIZTJJMGUxSWs5b3h4T0hDRVRpYlNu,0.160559318,0,5.23,36.25,22.72,0.13,3.08,27.14,0,0,0.15,0.01,0
2506,2022-01,44.44865354766819,11.36021098,ayUrihUMhChYz24rHZEtnQ,0.466064089,16.4,29.88,12.42,14.37,0.32,0.32,13.43,0.05,11.82,0.01,0,0
2507,2023-06,44.49466935040329,11.38735636912583,AELU2yV9K_y2rNfL2P4iow,0.33777868,0,0,0,0,0,0,0,0,0,0,0,0
2508,2019-05,44.54183547581346,11.43966963651303,tcH8eGUuthdVADqP7TU_aw,-0.029272932,0,0,0,0,0,0,0,0,0,0,0,0
2509,2022-03,44.52369125686759,11.29639965887387,5Hs2kpnIJEDks5qGW6vU1A,0.72304523,14.09,5.05,32.86,13.22,0.58,0.34,29.64,0,2.8,0.05,0,0
2510,2022-04,44.47619967636074,11.39747602947705,Et_ZAMenHUUUwwczRGXQjg,0.282065405,0,0,0,0,0,0,0,0,0,0,0,0
2511,2023-07,44.49094391013546,11.26566177725977,aTQIKUM_zC4k8ZtXb9nygQ,0.918497907,0,0,0,0,0,0,0,0,0,0,0,0
2512,2017-10,44.51648457885079,11.33071906864643,CAoSLEFGMVFpcFBsaHVjaVJJbFhPZlVuM2RpSVo3OGQ5NlpnaGQ4R1hpdzBJRnFl,0.615947251,0.52,9.45,9.26,57.07,0,0.2,0.12,0.04,1.42,0,0.02,0
2513,2022-03,44.50771998874237,11.35976642252122,GXULHwLoiLF8IfTqlRSVvw,0.481322804,1.96,34.22,14.87,5.07,0,3.82,30.35,0,5.1,0.03,0.01,0
2514,2023-08,44.50168879860038,11.36548392398049,jdKSs40vDFi-l8skpAXNBA,0.457978854,0.55,26.98,10.2,19.3,0,4.71,35.97,0,0.31,0.05,0.01,0
2515,2022-03,44.49088916779063,11.24406341401286,BUFVb47dh7VphtD0BIYN-g,0.805283806,0.08,0.26,41.26,9.55,0.33,0.26,26.49,0,3.69,0.68,0.34,0
2516,2011-12,44.51042733582552,11.35889580658535,Xpr99GAKb-sPwWGhXH4kkw,0.48119164,0.11,18.4,11.97,28.51,0,2.48,36.61,0.03,0.01,0.9,0.1,0.01
2517,2022-03,44.53176176621917,11.36840829624054,hJXPPHIaNklGOidyYGgYgw,0.378775789,2.15,19.58,23.97,10.84,0,2.67,35.31,0,2.22,0.34,0,0
2518,2022-04,44.47993368132495,11.38608596431321,94-BM8WLAqpMyd5juFm1Fw,0.349783974,1.95,47.55,10.16,3.3,0.12,12.61,19.67,0,0.33,0.13,0,0
2519,2018-10,44.4809379,11.3526654,CAoSLEFGMVFpcE1TdDE2M212RVpfMkg1V0tTRmZydHZwNExxUVdsdGFqMHBKU1lZ,0.546748777,2.78,0.2,8.98,52.54,0,4.76,13.76,0.51,2.57,0.29,0.01,0
2520,2022-05,44.54062994560731,11.30095098281783,xQ9bUpi5rsfIAdsEwGp3FQ,0.621096769,0.02,7.52,20.72,44.72,0.03,0.75,22.57,0,2.8,0.02,0,0
2521,2022-03,44.51328882,11.43360911663466,1JvEj0v86hi0vEDqabrucw,0.051136336,5.37,2.85,44.65,9.51,1.15,0.1,31.31,0,0.87,0.12,0,0
2522,2023-03,44.53779804221612,11.35793122594188,dGtF2wTG0EHUahqEXyL46Q,0.412919579,0.09,8.79,26.35,30.23,0,4.87,28.09,0.01,1.22,0.34,0.04,0
2523,2020-08,44.51035910275933,11.29782998179872,k85WICYGoJ-aUBcuBedt8w,0.785724687,2.31,36.88,7.94,24.38,0.02,7.37,18.56,0.02,0.42,0.12,0.34,0
2524,2022-05,44.56211159,11.26291201685365,SVWkxRlRJhRXn9KuZRPjcg,0.518883745,0.01,16.53,36.58,18.79,0.07,0.17,25.26,0,2.45,0,0.07,0
2525,2022-03,44.49281607536798,11.42315786020626,iqF14QBNw6Ewu8byqKNldA,0.128851509,1.52,24.22,28.45,7.76,0,3.27,26.35,0.05,2.05,1.13,0.21,0
2526,2023-08,44.50263380430007,11.38284361713105,aQN0bXDHvhDJxOgs8L1HHw,0.356747582,14.21,0.82,9.9,6.18,0,4.81,32.7,0,0.95,0,0.02,0
2527,2022-04,44.4582853,11.37964815886906,Dto21x7tco3olCScpTR-QA,0.372724403,0.68,12.35,22.84,20.42,0.09,3.71,38.95,0.01,0.64,0.1,0.06,0
2528,2022-04,44.48097107280607,11.38142107745254,4EMgxxCzPcwttHgsyY269A,0.377325296,1.77,26.35,17.46,13.29,0,16.18,22.78,0.11,0.22,0.44,0.78,0
2529,2022-04,44.46314683,11.40841514542581,DmEncqLDdkFu0NA-lJt8Kg,0.210865159,2.85,17.39,11.71,28.66,0,11.36,20.13,0.24,3.62,0.31,0,0
2530,2022-04,44.49350737234995,11.38118809811225,il73o0YH0JiM-QPoTRIoKQ,0.374669325,2.62,30,19.63,11.93,0,15.66,18.34,0.01,0.64,0.2,0.41,0
2531,2022-06,44.48458743897738,11.35994998939095,qO21ObG-9dIw7T5TaMnMzA,0.503499003,0.01,33.25,4.15,21.88,0,26.95,12.7,0,0.41,0.02,0,0.05
2532,2022-03,44.51833467065936,11.35715060028678,mDW7D-2YbBi0DUSrECyfOg,0.473444461,0.83,32.17,13.67,20.28,0,4.03,20.17,0,1.11,0.3,0,0
2533,2022-05,44.50759626253306,11.34121287780883,MoqIKSmEZHP3MYBgwPVK-Q,0.584656441,0.71,39.55,19.11,0,0,7.33,28.92,0.69,3.28,0.04,0.19,0.1
2534,2023-02,44.52258746897181,11.26076453709284,CAoSLEFGMVFpcE5zbG9LUzZJY1oyNTZ6bzN6Tk9GS3VoQXVib3hoQm1LSG1FcjJw,0.742164517,0.01,3.41,37.08,10.5,0.22,1.86,36.5,0.17,0.12,0.32,0.26,0
2535,2022-03,44.49442700883243,11.32500749095562,UFRLuI_cjL7SjK-cht6uEg,0.699846735,0,0,0,0,0,0,0,0,0,0,0,0
2536,2022-04,44.48829703815632,11.36206069121756,ztzXeRArH5iweYwhQFiTTQ,0.48981431,1.47,53.18,5.55,2.1,0,12.73,23.43,0.13,0.52,0.04,0,0.12
2537,2022-04,44.48078734115467,11.36902606494128,pvzlvpCU5iOAvEy_a0SjkQ,0.450348518,0,0,0,0,0,0,0,0,0,0,0,0
2538,2022-04,44.46892795524428,11.38538040305406,0PLZAbdfrcYFz_a7HD_eEQ,0.349791697,0,0,0,0,0,0,0,0,0,0,0,0
2539,2020-08,44.48709884993307,11.35507272158262,avoeVVDZWktZcCNb_UgjCA,0.531400304,0,0,0,0,0,0,0,0,0,0,0,0
2540,2022-05,44.53035692961937,11.26844620309235,Lrl7MXQZd9tMxaoFQPu4EQ,0.708766788,0.57,6.14,29.54,22.57,0,9.24,29.36,0,2.17,0.31,0.07,0
2541,2022-05,44.53259062046323,11.22808677788156,gty6nckwJ9cXLmg6IsDjSA,0.58822599,0.68,7.69,11.76,41.3,0.22,8.82,27.29,0,0.55,0.55,0.08,0
2542,2022-03,44.55621968781294,11.43572266450682,8IwXqjnS_WBHNW_iTR-ekQ,-0.040428277,0,0,0,0,0,0,0,0,0,0,0,0
2543,2023-09,44.50070014316569,11.30506151574133,zrXR23ld6zAK90uVwdmcuw,0.793396944,4.7,0.92,29.05,33.39,0.07,0.18,28.32,0,0.45,0.57,0.05,0
2544,2018-09,44.491599,11.418428,CAoSLEFGMVFpcFAzZEdvUVMwOTlJRUp1UDAxbTVzZ0dZY2N3VDhydmNBaGZDZjZl,0.157172911,37.73,0,0,0,0,0,0,0,0,0,0,0
2545,2020-08,44.48888534784569,11.34606511186299,RBJuvcvTIjmyB9j8reaYWA,0.583350614,1.59,44.97,5.21,16.04,0,13.78,16.87,0,0.44,0.35,0.27,0
2546,2023-06,44.47474707932746,11.39807909306806,Efw-iM9ve1Qv8Lzfy6fWbg,0.27809656,0.19,1.1,33.53,24.55,0,0.5,31.65,0,7.33,0.89,0.02,0
2547,2022-03,44.48764653652922,11.24658066648839,nyT5nhSqaO93uvUsh_Jksg,0.824380228,0,0,0,0,0,0,0,0,0,0,0,0
2548,2020-08,44.49028459,11.37360772,HJ65vcDYmY2VWZAuBEIxEw,0.421033698,0.07,23.74,13.55,16.8,0,3.78,37.45,0.17,0.12,1.03,0.07,0
2549,2022-03,44.50343893936235,11.33482715954612,s5Pf0QVJj6StDVLxQdfM0Q,0.628575404,3.1,27.05,8.69,20.94,0,9.25,27.85,0.02,0.48,0.37,0.11,0
2550,2022-03,44.46720531,11.27163029408941,9d4RF-iAd3iUkQS7r7KUUw,0.912538851,5.47,38.84,26.81,0.8,0.08,4.89,17.42,0,0.21,0,0.21,0
2551,2022-03,44.48808826608172,11.36495669844785,t6SkZLoB1DrbGNHz-iuIlg,0.47289498,3.72,28.43,7.45,25.35,0,7.42,16.49,0,8.51,0.11,0,0
2552,2023-07,44.48416778243377,11.41207495197819,S-aMDztqHab6PL-AkgNP-A,1,9.65,2.3,35.83,6.5,0,1.64,35.98,0,6.82,0.14,0.73,0
2553,2022-03,44.48440607771937,11.41155706792802,2-iiBFGX2jlNya8ckp4JJw,1,15.99,9.55,29.18,8.1,0,0.41,28.46,0,6.05,0.39,0.64,0
2554,2022-03,44.48459062738219,11.41114335357644,64p2q_4ZS34ZxCPlPt_yng,1,0,0,0,0,0,0,0,0,0,0,0,0
2555,2022-03,44.48477609274884,11.41074879,Xgz5_B5lxnLrZuhKJn5mAw,1,0,0,0,0,0,0,0,0,0,0,0,0
2556,2022-03,44.48499361,11.41028923916171,NvkHdFVqdclR-DQX0aMNeA,1,0.8,7.41,24.64,43.47,0,0.04,18.87,0,0.9,0.61,0.02,0
2557,2022-03,44.48523945,11.40978053248786,i99W1DPrP14j9VzTkxKm5g,1,0.83,4.35,21.28,48.47,0.02,0.07,21.45,0,3.35,0,0.12,0
2558,2022-03,44.48549608,11.40938227557895,HNsTYA_X8AdmsM0Tdle1mw,1,0,0,0,0,0,0,0,0,0,0,0,0
2559,2023-08,44.48584519948789,11.40900346877076,EDAI7WICPtMBOSE-MqII1A,1,0.98,0.12,13.47,42.63,0.66,1.71,35.27,0,0.08,0.09,0.11,0
2560,2023-07,44.48431905403358,11.41162188833535,IkbAr8v5gBIP_U97VIcL8w,1,0,0,0,0,0,0,0,0,0,0,0,0
2561,2023-07,44.48445041096163,11.41122570616106,Lob4z1dcGh7hrn8WSElXEg,1,8.83,1.45,35.62,8.57,0,2.16,37.83,0,4.7,0.57,0.03,0
2562,2023-07,44.48462473,11.41070022939486,ykJ1ztS_dz3-joOXPohz7g,1,0,0,0,0,0,0,0,0,0,0,0,0
2563,2023-07,44.48477945264496,11.41023547,Icd80u2gWrYMKcmOuV02ug,1,15.71,2.8,32.44,5.24,0.14,2.17,31.85,0,7.75,0.24,0.38,0
2564,2023-07,44.48495289527748,11.40971577821089,#NAME?,1,2.66,10.59,35.68,6.7,0.04,0.84,34.56,0,3.88,0.08,0.02,0
2565,2023-07,44.48508621447436,11.40931632,56TgGRH0dU-3yK6rfrLNyw,1,2.79,6.56,31.83,8.21,0.02,1.89,34.9,0,11.39,0.06,0.37,0
2566,2023-08,44.48524696383846,11.40878898331422,Ng3ZM-PBj09Z-B3Bg8x14w,1,25.75,0,0.97,4.51,0,1,21.96,0,0.34,0,0,0
2567,2023-06,44.48541013407531,11.40833999972676,aJ41yBBaflsY9A2RtzCltQ,1,3.45,0.64,35.9,7.38,0,3.26,36.69,0.02,12.49,0.13,0.01,0
2568,2023-06,44.48558593106656,11.40781313403892,vwlbe6ybAtNH8pkremwORQ,1,4.59,1.21,33.45,10.39,0,3.47,33.35,0,13.49,0.02,0,0
2569,2023-06,44.48573254354366,11.40737362902003,CSD4_P64pmC04JOtX_b6tA,1,0,0,0,0,0,0,0,0,0,0,0,0
2570,2023-06,44.48587840422086,11.40693661952212,A-JMkYXwx7Ne7x-j0odckw,1,2.41,0.29,32.56,9.5,0,1.08,37.68,0,16.29,0.13,0,0
2571,2023-06,44.48605451069657,11.40640662798308,bTxJhkHegJ07vEiRVJDaLQ,1,0.69,0.26,36.33,17.67,0,1.34,37.5,0,5.5,0.09,0.06,0
2572,2023-06,44.48620547994264,11.40595777525355,NoUsgo4gaKebesalhMwKFw,1,1.88,0.38,38.77,10.66,0,2.59,36.71,0,8.37,0.29,0.1,0
2573,2023-06,44.48635956,11.40549500918952,Vns3LctcOdSN9cSnxehIrQ,1,5.31,0.83,40.15,4.11,0,7.2,33.69,0.03,6.56,0,0,0
2574,2023-06,44.48651907738781,11.40501574710415,2qj2KtxQjHSQIrGvauLgIQ,1,1.33,2.42,39.83,2.59,0,15.97,25.62,0.02,1.03,0.33,0,0
2575,2023-06,44.48667787752002,11.40453863340628,24KA_erewzvIEboKKafAFg,1,0,0,0,0,0,0,0,0,0,0,0,0
2576,2023-06,44.48683410753935,11.40406933086744,HebKoKE6V5mOhkE_zeF0Sw,1,0,0,0,0,0,0,0,0,0,0,0,0
2577,2023-07,44.48250398475699,11.41705854251639,lBOhk16MH3QvOzm2b4Z8Qg,1,7.8,4.75,37.28,1.67,0.05,11.32,28.25,0.05,7.09,0.01,0.03,0
2578,2023-07,44.48266464,11.41657405438492,rMiipPFaOl9Ehv7uJ1Qzdw,1,4.68,1.39,40.47,10.11,0.01,6.91,32.39,0,3.07,0.36,0,0
2579,2023-07,44.48282519434076,11.41609412852831,_i3FkmxJyq8Xtpc5XxfJNg,1,0,0,0,0,0,0,0,0,0,0,0,0
2580,2023-07,44.48294738,11.41572891936015,XXJutIyQjeelAFuUiRIxRw,1,0.3,0.38,34,16.87,0,10.23,34.29,0,2.75,0.33,0,0
2581,2023-07,44.48312435445867,11.41519991019215,jnSNLfSkPkSOj7iFcere_g,1,0,0,0,0,0,0,0,0,0,0,0,0
2582,2023-07,44.48327675883941,11.41474278973354,zv6JSHGsH_a8ccVfXNRUjQ,1,0,0,0,0,0,0,0,0,0,0,0,0
2583,2023-07,44.48343706359672,11.41426312496294,fo7cCSFGPnNkfD9mBnH3mw,1,4.33,2.23,35.55,7.37,0.01,7.22,29.47,0,9.39,0.14,0.09,0
2584,2023-07,44.48360021420113,11.41377359308979,jAb68GbSPe3pv4Z43cVpPg,1,2.28,4.49,34.96,6.65,0,7.99,34.23,0,8.24,0.26,0.04,0
2585,2023-07,44.48376186367084,11.41328833096395,Hj0Y3nBfrfjmSuARalcNEg,1,4.95,2.93,34.41,6.47,0.09,5.62,33.82,0,8.86,0.11,0.18,0
2586,2023-07,44.48391282900727,11.41283623,UhNA4-XQLvNMioWiWtu5dw,1,9.72,6.93,33.38,6.97,0,7.24,29.1,0,5.07,0.14,0.48,0
2587,2023-07,44.48408296794722,11.41232820726429,#NAME?,1,6.94,11.15,32.8,5.81,0,1.72,35.67,0,4.8,0.13,0.54,0
2588,2022-04,44.53744248,11.53644578940263,XXtwWGsdv2SN14RdEhD1vw,1,12.8,48.47,2.57,0.55,0,7.49,7.75,0,0,0.02,1.41,0
2589,2020-07,44.5377367,11.5359569,CAoSLEFGMVFpcE9LVmJlOHBLbktWSE42NHBBLU5IdW9peXFZeTBBYjNRNHJUY2Zt,1,0.39,39.23,3.74,10.77,0,0.2,26.68,0,0,0.02,0.07,0
2590,2022-04,44.53834009326496,11.53648482,ypa06qppWllMllUyceVDqg,1,0.13,35.24,8.54,19.98,0,8.36,22.57,0.14,0.15,0.27,0.01,0
2591,2022-04,44.53775635630126,11.53671037877273,4HXD2GJAUrKkV9tgP-R_AQ,1,0,0,0,0,0,0,0,0,0,0,0,0
2592,2022-04,44.53744248,11.53644578940263,XXtwWGsdv2SN14RdEhD1vw,1,12.8,48.47,2.57,0.55,0,7.49,7.75,0,0,0.02,1.41,0
2593,2011-11,44.53830249732964,11.53536501057641,M7DMXayP9fJEKFurIzaZuQ,1,16.75,67.47,2.26,0.11,0,0,9.55,0.16,0,0.08,0,0.67
2594,2011-11,44.53849139298845,11.53490626,jcJFj8S94SZFdhangycGNQ,1,6.09,67.51,2.3,3.9,0,0.09,6.94,0.02,0.1,0.14,0.28,0
2595,2022-04,44.53846843519938,11.53614141309448,aAG2poKvmtXwgoqlLXWXsg,1,15.21,60.42,5.02,2.76,0,0.39,10.26,0,0,0.03,0.41,0
2596,2022-04,44.53832352937405,11.53645421660151,7PYLAtZK8TpU7p_ug1MZyA,1,0,0,0,0,0,0,0,0,0,0,0,0
2597,2022-04,44.53790179750661,11.53631403340796,n2OLCe4sYQnWJi646hpaTg,1,7.77,72.52,4.08,0.11,0,0.39,12.09,0.85,0.01,0.63,0.09,0.04
2598,2022-04,44.53857013481689,11.53581722464619,nKoi7x29_dqIbyTSjT3NNA,1,0,0,0,0,0,0,0,0,0,0,0,0
2599,2022-04,44.53802666433479,11.53522312288822,5DAsZ4AKOHkLy4ORvB4KPQ,1,23.21,48.32,3.15,0.44,0.5,1.11,7.88,0.09,0,0.11,0.05,1.89
2600,2022-04,44.53822651005871,11.53478707223878,ovPMQNuRI5g6LtJ8DIxs_A,1,0,0,0,0,0,0,0,0,0,0,0,0
2601,2022-04,44.53786155465576,11.53522225870109,ReuE8KBdRha7GrQOWnr8gg,1,7.79,35.26,6.92,0.32,0,6.72,18.54,1.77,0,0.14,3.02,0.15
2602,2022-04,44.53844829,11.53462187432411,Z8JnXPoyuHFJ5XJMD-tZPQ,1,3.36,45.51,8.08,13.06,0,9.55,14.74,0.03,3.01,0.03,0,0
2603,2014-06,44.49514860150585,11.34102504654812,Mpzs_tkFciKEYRbF7RyU7w,1,0,0,0,0,0,0,0,0,0,0,0,0
2604,2020-08,44.49509201500592,11.3414665,0jJHqOn7zhj6SBePeWJQbA,1,0.73,51.57,5.6,0,0,0.29,28.02,1.15,0,0.11,0.33,0.49
2605,2019-06,44.494997,11.3420259,CAoSLEFGMVFpcFB0eDQtMldNbEpZZTJ4dTV2cWx1bFZYQV9tWkJGcTRJbzM3Uml3,1,2.35,50.06,4.26,0,0,0,38.41,3.17,0.01,0,0,1.27
2606,2020-08,44.49490933978581,11.34254521271926,8-skCtjm4rK9TS1guzw1LA,1,0.01,49.2,9.88,0,0,2.37,33.59,3.4,0,0.23,0.01,0.04
2607,2020-08,44.49514593428471,11.34265917792386,3fxP4T8jtBkt9G4rmlD2Ug,1,6.26,49.83,3.54,0,0,1.3,14.93,0.59,1.73,0.01,1.55,0.32
2608,2022-09,44.4946667,11.34375,CAoSLEFGMVFpcE5FYU1UeUJSS2ItWDhVYkdqTkhpd3ZYdFBwUUFURV9ZS2prRl91,1,3.92,45.15,8.09,0,0,2.66,21.18,13.3,0.07,0.54,0.08,0.63
2609,2021-09,44.49476054693223,11.34322063,CAoSLEFGMVFpcFBIWG9sNjZhcGJETkZvUEhQTTBJU3J6WWxSbFRfanNmaVRIOTJ4,1,0.05,48.57,8.01,0,0,1.77,38.19,1.56,0,0,0.06,0.08
2610,2020-08,44.49485365972312,11.34273961895698,De3OFwm65R8QWArFrkt1hQ,1,0.01,48.65,8.34,0,0,3.1,36.64,1.48,0,0.16,0.18,0.01
2611,2020-08,44.48892043765431,11.34031576857193,o2kBS_mfQAGXep54I4j4UQ,1,0,0,0,0,0,0,0,0,0,0,0,0
2612,2020-08,44.48929503214691,11.34058309916507,WcoQjrQDhL1k4fO7ZRijCg,1,23.42,25.4,3.44,0.02,0,1.42,9.32,0,8.46,0.01,3.46,0
2613,2020-08,44.48970475475148,11.34086308522707,JL9ppeAhGuuwMbLvQzekUQ,1,6.83,49.86,7.36,0.01,0,4.48,26.46,0.03,0,0.09,0.09,0.05
2614,2020-08,44.49008299737974,11.34018839570921,3ltKRQ4CDv6MHiPwxfwQ4Q,1,0.99,68.62,2.84,0.42,0,0.77,13.7,0.18,0,0.15,0.42,1.73
2615,2020-08,44.49003388385083,11.34070311482427,RfEZOsXbTnk8JODHT5R0nw,1,11.67,56.6,2.54,0,0,4.56,11.38,0,0,0.04,2.06,0
2616,2020-08,44.48999646785747,11.34114731752157,YoGEAfwfrEinibTjsp_0Ug,1,0,0,0,0,0,0,0,0,0,0,0,0
2617,2020-08,44.48997318321531,11.34166934045557,ja5kAhKGHYIyBLMQWpql1g,1,12.69,72.26,1.24,0,0.13,0,9.9,0.03,0,0.09,0.02,0
2618,2020-08,44.4899341,11.34213650996867,d0RYayq6_q8vEr6jNxVKsg,1,0,0,0,0,0,0,0,0,0,0,0,0
2619,2020-08,44.4898156,11.34270601201014,GZSri9y1tRlJghl7JGaxMA,1,17.3,67.1,1.59,0,0,0.17,10.5,0,0,0.01,0.14,0
2620,2020-08,44.49031810217561,11.34127166734237,PcMjQtswIxts98WpUa95Pg,1,3.44,69.25,2.32,0,0,0.1,19.61,0.1,0,0.01,0.03,0
2621,2020-08,44.49074519954667,11.34151129162809,A9xXcT5ei3nlkiwKxwUp-g,1,0.23,74.39,1.86,0,0,0.51,19.38,0.43,0,0.45,0.06,0
2622,2018-05,44.49119664650841,11.34169990366802,r5V7d4-uaGvMgKgmvqp-mw,1,0.37,65.12,2.07,0.49,0,1.05,21.97,0.46,0,0.09,0.07,0
2623,2022-03,44.50482445969065,11.34550499146492,HACDH3Slfy7Lo_9wHyeK1A,1,0,0,0,0,0,0,0,0,0,0,0,0
2624,2022-03,44.50491675814123,11.34495274876997,XIzspCwVs0LGxBxF0IOwug,1,1.33,28.17,21.24,5.35,0,8.53,34.38,0.27,0.09,0.2,0,0.4
2625,2022-03,44.50499215578213,11.34445390866438,D750kxr79aR5xJ-IeG5T8Q,1,0,39.66,15.13,2.07,0.03,8.46,32.77,0.08,0.03,0.47,0.1,0.78
2626,2022-03,44.50506194328983,11.34396409837991,HcACu-GYstXtG92La20I5w,1,0,39.87,14.46,1.74,0,7.4,32.1,1.69,0.17,0.14,0,2.05
2627,2022-03,44.50513357118012,11.34353548120484,UV8LbEEecbkrGJ5eSPrDWw,1,0.01,33.74,17.46,4.57,0,9.03,34.44,0.17,0.16,0.22,0.02,0.12
2628,2022-03,44.50521005947793,11.34307543252394,sLdOiO-lG2KgFcrhQa7cbQ,1,0.01,32.66,19.26,3.34,0,4.44,38.32,0.43,0.02,0.28,0.53,0
2629,2023-10,44.50537549576242,11.34159192740504,AzUcFfQ_3wQbVmx7PTsh1w,1,0,0,0,0,0,0,0,0,0,0,0,0
2630,2023-10,44.50530434001772,11.34209903945189,_OmNkX8DWVue1FEmwP3m6Q,1,0,0,0,0,0,0,0,0,0,0,0,0
2631,2023-10,44.50519306312099,11.34266377004687,HKnGr9U-lns_DOE_7cyfag,1,0,0,0,0,0,0,0,0,0,0,0,0
2632,2023-10,44.50525716750181,11.34248206386419,ZsdSwhopwBzzfKKQU-po1g,1,0,42.81,14.72,0.29,0,4.59,36.87,0.52,0,0,0.1,0
2633,2023-10,44.50530434001772,11.34209903945189,_OmNkX8DWVue1FEmwP3m6Q,1,0,0,0,0,0,0,0,0,0,0,0,0
2634,2023-10,44.50537549576242,11.34159192740504,AzUcFfQ_3wQbVmx7PTsh1w,1,0,0,0,0,0,0,0,0,0,0,0,0
2635,2023-10,44.50511386047805,11.34316937,G4nS5PyxKmxXq2spxuf5HQ,1,0.05,34.22,18.31,3.34,0,3.97,37.89,0.63,0.06,0.55,0.02,0.19
2636,2023-10,44.50502837059703,11.34367299760336,b1iXHYzpziAlIlTd1oirxw,1,0,36.98,16.55,1.66,0,1.57,39.54,2.12,0.1,0.08,0.08,0.06
2637,2023-10,44.50493775124395,11.34417943823814,HngqYZFevs_8iW5FcyjVUw,1,0,0,0,0,0,0,0,0,0,0,0,0
2638,2014-06,44.49514860150585,11.34102504654812,Mpzs_tkFciKEYRbF7RyU7w,1,0,0,0,0,0,0,0,0,0,0,0,0
2639,2020-08,44.49509201500592,11.3414665,0jJHqOn7zhj6SBePeWJQbA,1,0.73,51.57,5.6,0,0,0.29,28.02,1.15,0,0.11,0.33,0.49
2640,2019-06,44.494997,11.3420259,CAoSLEFGMVFpcFB0eDQtMldNbEpZZTJ4dTV2cWx1bFZYQV9tWkJGcTRJbzM3Uml3,1,2.35,50.06,4.26,0,0,0,38.41,3.17,0.01,0,0,1.27
2641,2020-08,44.49490933978581,11.34254521271926,8-skCtjm4rK9TS1guzw1LA,1,0.01,49.2,9.88,0,0,2.37,33.59,3.4,0,0.23,0.01,0.04
2642,2020-08,44.49514593428471,11.34265917792386,3fxP4T8jtBkt9G4rmlD2Ug,1,6.26,49.83,3.54,0,0,1.3,14.93,0.59,1.73,0.01,1.55,0.32
2643,2022-09,44.4946667,11.34375,CAoSLEFGMVFpcE5FYU1UeUJSS2ItWDhVYkdqTkhpd3ZYdFBwUUFURV9ZS2prRl91,1,3.92,45.15,8.09,0,0,2.66,21.18,13.3,0.07,0.54,0.08,0.63
2644,2021-09,44.49476054693223,11.34322063,CAoSLEFGMVFpcFBIWG9sNjZhcGJETkZvUEhQTTBJU3J6WWxSbFRfanNmaVRIOTJ4,1,0.05,48.57,8.01,0,0,1.77,38.19,1.56,0,0,0.06,0.08
2645,2020-08,44.49485365972312,11.34273961895698,De3OFwm65R8QWArFrkt1hQ,1,0.01,48.65,8.34,0,0,3.1,36.64,1.48,0,0.16,0.18,0.01
2646,2022-03,44.50545642,11.37203853815703,uyqTLRrhos2KJWZpZB5_xA,1,0,0,0,0,0,0,0,0,0,0,0,0
2647,2023-06,44.50525192,11.37157303786197,IWztO5PlG6hBc4mTaby4Yw,1,0.13,28.67,24,5.4,0,1.15,34.38,0.15,2.2,0.54,0,0.13
2648,2022-03,44.50555153898706,11.37073176055788,TiuwGPy54Vx9Rw6CWA341g,1,4.22,35.59,20.11,4.91,0,14.9,16.16,0.05,3.35,0.06,0,0
2649,2022-03,44.50524411282487,11.37107454875693,UuSw24DX4Q1x9I74lK1HXA,1,0.09,46.85,15.33,5.59,0,11.15,16.4,0.01,3.6,0.21,0,0
2650,2023-06,44.50499230369594,11.37097118,RXdZ6Q0QVTDqOiE5hrFHPw,1,0.23,34.51,14.38,13.33,0,1.71,30.18,0.21,4.16,0.15,0.02,0.04
2651,2022-02,44.50463436325574,11.37114034724995,aLvHA5aI5PQmnEf5Drg0mQ,1,1.88,34.7,9.94,18.29,0,5.4,17.09,0.03,7.83,0.13,0.28,0.08
2652,2018-05,44.50492968312058,11.37083431404005,vk3bp1NgKy_eq1EQUZM7cA,1,0,0,0,0,0,0,0,0,0,0,0,0
2653,2023-06,44.50470016094403,11.37031083628527,RFUMQPvDT3DB3Pq7FbHISw,1,1.55,32.6,18.74,7.15,0,4.67,29.61,0.01,3.59,0,0.01,0.03
2654,2023-06,44.50450866725741,11.36987046087134,GnPa5mADBXGeOVxvrM_9Vg,1,0,0,0,0,0,0,0,0,0,0,0,0
2655,2022-03,44.50545642,11.37203853815703,uyqTLRrhos2KJWZpZB5_xA,1,0,0,0,0,0,0,0,0,0,0,0,0
2656,2023-06,44.50525192,11.37157303786197,IWztO5PlG6hBc4mTaby4Yw,1,0.13,28.67,24,5.4,0,1.15,34.38,0.15,2.2,0.54,0,0.13
2657,2022-03,44.50555153898706,11.37073176055788,TiuwGPy54Vx9Rw6CWA341g,1,4.22,35.59,20.11,4.91,0,14.9,16.16,0.05,3.35,0.06,0,0
2658,2022-03,44.50524411282487,11.37107454875693,UuSw24DX4Q1x9I74lK1HXA,1,0.09,46.85,15.33,5.59,0,11.15,16.4,0.01,3.6,0.21,0,0
2659,2023-06,44.50499230369594,11.37097118,RXdZ6Q0QVTDqOiE5hrFHPw,1,0.23,34.51,14.38,13.33,0,1.71,30.18,0.21,4.16,0.15,0.02,0.04
